"466/0796","X-MEN LEGACY TP VOL 04 FOR WE ARE MANY ","our price",8.69,"reduced from","£11.99",,,"MARVEL COMICS"
"466/0797","AVENGERS TP VOL 02 LAST WHITE EVENT ","our price",10.87,"reduced from","£14.99",,,"MARVEL COMICS"
"466/0798","UNCANNY X-FORCE TP VOL 03 GREAT CORRUPTION ","our price",10.87,"reduced from","£14.99",,,"MARVEL COMICS"
"466/0799","CABLE AND X-FORCE TP VOL 04 VENDETTAS ","our price",10.87,"reduced from","£14.99",,,"MARVEL COMICS"
"466/0800","GUARDIANS OF GALAXY VOL 01 COSMIC AVENGERS ","our price",10.87,"reduced from","£14.99",,,"MARVEL COMICS"
"466/0801","FANTOMEX MAX TP  ","our price",9.42,"reduced from","£12.99",,,"MARVEL COMICS"
"466/0802","SAVAGE WOLVERINE TP VOL 01 KILL ISLAND ","our price",10.87,"reduced from","£14.99",,,"MARVEL COMICS"
"466/0803","SPIDER-MAN FIRSTS TP ","our price",18.84,"reduced from","£25.99",,,"MARVEL COMICS"
"466/0804","SUPERIOR SPIDER-MAN TP VOL 05 SUPERIOR VENOM ","our price",9.79,"reduced from","£13.50",,,"MARVEL COMICS"
"466/0805","SPIDER-MAN NEWSPAPER STRIPS TP VOL 01 ","our price",21.74,"reduced from","£29.99",,,"MARVEL COMICS"
"466/0806","AMAZING SPIDER-MAN 2 PRELUDE TP ","our price",7.97,"reduced from","£10.99",,,"MARVEL COMICS"
"466/0807","MARVEL KNIGHTS SPIDER-MAN TP ","our price",9.42,"reduced from","£12.99",,,"MARVEL COMICS"
"466/0808","DAREDEVIL TP END OF DAYS ","our price",16.31,"reduced from","£22.50",,,"MARVEL COMICS"
"466/0809","DAREDEVIL AND ELEKTRA TP FALL FROM GRACE ","our price",24.64,"reduced from","£33.99",,,"MARVEL COMICS"
"466/0810","DAREDEVIL BY MARK WAID TP VOL 05 ","our price",9.42,"reduced from","£12.99",,,"MARVEL COMICS"
"466/0811","THOR BY WALTER SIMONSON TP VOL 05 ","our price",16.31,"reduced from","£22.50",,,"MARVEL COMICS"
"466/0812","THOR EPIC COLLECTION TP KINGDOM LOST ","our price",18.84,"reduced from","£25.99",,,"MARVEL COMICS"
"466/0813","WOLVERINE BY AARON COMPLETE COLL VOL 02 ","our price",18.84,"reduced from","£25.99",,,"MARVEL COMICS"
"466/0814","DAREDEVIL #1 BY SAMNEE POSTER ",,7.57,,,1,,"MARVEL COMICS"
"466/0815","DAREDEVIL #1 BY ROSS POSTER ",,7.57,,,1,,"MARVEL COMICS"
"466/0816","CAPTAIN MARVEL #1 BY LOPEZ POSTER ",,7.57,,,1,,"MARVEL COMICS"
"466/0817","ALL NEW GHOST RIDER #1 MOORE POSTER ",,7.57,,,1,,"MARVEL COMICS"
"466/0818","HEART OF WAR GN (RES)   ","our price",10.14,"reduced from","£13.99",,,"AAM MARKOSIA"
"466/0819","CEREBUS TP VOL 10 MINDS  ",,12.50,,,,,"AARDVARK VANAHEIM"
"466/0820","CEREBUS TP VOL 11 GUYS  ",,15.25,,,,,"AARDVARK VANAHEIM"
"466/0821","RACHEL RISING #24",,2.65,,,,,"ABSTRACT STUDIOS"
"466/0822","MEN OF MYSTERY #92 ",,17.99,,,,,"AC COMICS"
"466/0823","FRACTURE #4 (OF 4)",,1.99,,,,,"ACTION LAB ENTERTAINMENT"
"466/0824","FRACTURE #4 (OF 4) BRYANT VAR",,2.65,,,,,"ACTION LAB ENTERTAINMENT"
"466/0825","JACK HAMMER #3 (OF 4)",,1.99,,,,,"ACTION LAB ENTERTAINMENT"
"466/0826","JACK HAMMER #3 (OF 4) TAYLOR VAR",,2.65,,,,,"ACTION LAB ENTERTAINMENT"
"466/0827","PRINCELESS TP VOL 01 NEW PTG ",,7.40,,,,,"ACTION LAB ENTERTAINMENT"
"466/0828","PRINCELESS TP VOL 02 GET OVER YOURSELF (O/A) ",,8.99,,,,,"ACTION LAB ENTERTAINMENT"
"466/0829","SKYWARD #9",,1.99,,,,,"ACTION LAB ENTERTAINMENT"
"466/0830","SKYWARD #9 GENE HA VAR",,2.65,,,,,"ACTION LAB ENTERTAINMENT"
"466/0831","SKYWARD TP VOL 02 STRANGE CREATURES ",,5.99,,,,,"ACTION LAB ENTERTAINMENT"
"466/0832","BO PLUSHY GANGSTA #2 ",,2.65,,,,,"DANGER ZONE"
"466/0833","BO PLUSHY GANGSTA #2 BALABANOV VAR ",,2.65,,,,,"DANGER ZONE"
"466/0834","GHOST TOWN TP ",,7.40,,,,,"DANGER ZONE"
"466/0835","BASEWOOD HC  ",,12.50,,,,,"ADHOUSE BOOKS"
"466/0836","FEMINIST BUT GN COMICS ABOUT WOMEN ",,12.50,,,,,"ALTERNATIVE COMICS"
"466/0837","SUGAR BOOGER #2 (OF 3)",,3.99,,,,,"ALTERNATIVE COMICS"
"466/0838","CHUMBLE SPUZZ GN VOL 01 KILL THE DEVIL (O/A) ",,6.99,,,,,"AMAZE INK/SLAVE LABOR GRAPHICS"
"466/0839","CHUMBLE SPUZZ GN VOL 02 ",,8.25,,,,,"AMAZE INK/SLAVE LABOR GRAPHICS"
"466/0840","JOHNNY HOMICIDAL MANIAC DIRECTORS CUT SC",,13.25,,,,,"AMAZE INK/SLAVE LABOR GRAPHICS"
"466/0841","SQUEE TP (O/A)  ",,9.99,,,,,"AMAZE INK/SLAVE LABOR GRAPHICS"
"466/0842","GHOST WOLF #1 (OF 4)  ",,2.65,,,,,"AMIGO COMICS"
"466/0843","ROGUES THE BURNING HEART #1 (OF 5)  ",,2.65,,,,,"AMIGO COMICS"
"466/0844","BIG NATE GREAT MINDS THINK ALIKE TP  ",,6.25,,,,,"AMP! COMICS FOR KIDS"
"466/0845","CAVEWOMAN JOURNEY #1 (OF 2) CVR A DURHAM",,2.35,,,,,"AMRYL ENTERTAINMENT"
"466/0846","CAVEWOMAN JOURNEY #1 (OF 2) CVR B DURHAM SP",,7.99,,,,,"AMRYL ENTERTAINMENT"
"466/0847","CAVEWOMAN KARNIVAL ONE SHOT ROOT SP ED ",,7.99,,,,,"AMRYL ENTERTAINMENT"
"466/0850","FOR BETTER OR FOR WORSE ITS ONE THING AFTER",,13.75,,,,,"ANDREWS MCMEEL"
"466/0851","GOLD DIGGER #210",,2.65,,,,,"ANTARCTIC PRESS"
"466/0852","EDGE OF EMPIRE #2 (OF 2)",,2.65,,,,,"ANTARCTIC PRESS"
"466/0853","NINJA HIGH SCHOOL #176",,2.65,,,,,"ANTARCTIC PRESS"
"466/0854","COLLECTED NINJA HIGH SCHOOL V2 TP  ","our price",13.77,"reduced from","£18.99",,,"ANTARCTIC PRESS"
"466/0855","ZOMBIE FAIRY TALES ONE SHOT (O/A)",,2.65,,,,,"ANTARCTIC PRESS"
"466/0856","LOGICAL ME T/S SM ",,16.14,,,1,,"ANTARCTIC PRESS"
"466/0857","LOGICAL ME T/S MED ",,16.14,,,1,,"ANTARCTIC PRESS"
"466/0858","LOGICAL ME T/S LG ",,16.14,,,1,,"ANTARCTIC PRESS"
"466/0859","LOGICAL ME T/S XL ",,16.14,,,1,,"ANTARCTIC PRESS"
"466/0860","LOGICAL ME T/S XXL ",,17.72,,,1,,"ANTARCTIC PRESS"
"466/0861","LOGICAL ME T/S XXXL ",,18.11,,,1,,"ANTARCTIC PRESS"
"466/0862","GEARHEARTS STEAMPUNK GLAMOR REVUE #10",,2.65,,,,,"ANTARCTIC PRESS"
"466/0863","CHAMBERS GN  ",,12.50,,,,,"ARCANA STUDIO"
"466/0864","FOX TP VOL 01 FREAK MAGNET ","our price",7.97,"reduced from","£10.99",,,"ARCHIE COMIC PUBLICATIONS"
"466/0865","AFTERLIFE WITH ARCHIE #5 REG FRANCAVILLA CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0866","AFTERLIFE WITH ARCHIE #5 PEPOY VAR CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0867","ARCHIE #654 REG CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0868","ARCHIE #654 CASABLANCA VAR CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0869","ARCHIE DOUBLE DOUBLE DIGEST #250",,3.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0870","ARCHIE FUN N GAMES ACTIVITY BOOK 02 ",,4.50,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0871","ARCHIE FUNHOUSE DOUBLE DIGEST #4",,2.65,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0872","BETTY & VERONICA DOUBLE DIGEST #222",,2.65,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0873","JUGHEAD & ARCHIE DOUBLE DIGEST #1",,2.65,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0874","KEVIN KELLER TP VOL 03 GLAD TO BE ME ","our price",6.52,"reduced from","£8.99",,,"ARCHIE COMIC PUBLICATIONS"
"466/0875","KEVIN KELLER #13 REG CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0876","KEVIN KELLER #13 VAR CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0877","WORLD OF ARCHIE DOUBLE DIGEST #38",,3.33,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0878","MEGA MAN #35 REG CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0879","MEGA MAN #35 MEGA MAN X VAR CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0880","SONIC SUPER SPECIAL MAGAZINE #11 ",,6.25,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0881","SONIC THE HEDGEHOG ARCHIVES TP VOL 23 ","our price",4.34,"reduced from","£5.99",,,"ARCHIE COMIC PUBLICATIONS"
"466/0882","SONIC THE HEDGEHOG #259 REG CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0883","SONIC THE HEDGEHOG #259 SEGA VAR CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0884","SONIC UNIVERSE #62 REG CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0885","SONIC UNIVERSE #62 CGI VAR CVR",,1.99,,,,,"ARCHIE COMIC PUBLICATIONS"
"466/0886","SONIC UNIVERSE TP VOL 07  ","our price",6.52,"reduced from","£8.99",,,"ARCHIE COMIC PUBLICATIONS"
"466/0887","ALL NEW SOULFIRE #5 DIRECT MARKET CVR A",,2.65,,,,,"ASPEN MLT INC"
"466/0888","ALL NEW SOULFIRE #5 DIRECT MARKET CVR B",,2.65,,,,,"ASPEN MLT INC"
"466/0889","FATHOM KIANI VOL 3 #1 DIRECT MARKET CVR A",,2.65,,,,,"ASPEN MLT INC"
"466/0890","FATHOM KIANI VOL 3 #1 DIRECT MARKET CVR B",,2.65,,,,,"ASPEN MLT INC"
"466/0891","FATHOM KIANI VOL 3 #1 M.TURNER VARIANT",,6.99,,,,,"ASPEN MLT INC"
"466/0892","CROSSED BADLANDS #50 ",,2.65,,,,,"AVATAR PRESS INC"
"466/0893","CROSSED BADLANDS #50 WRAP CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0894","CROSSED BADLANDS #50 TORTURE CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0895","CROSSED BADLANDS #50 TRUE ROMANCE CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0896","CROSSED BADLANDS #50 FATAL FANTASY CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0897","CROSSED BADLANDS #50 MISSION FAILURE CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0898","CROSSED BADLANDS #50 AMAZONS CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0899","CROSSED BADLANDS #50 RED CROSSED CVR",,3.99,,,,,"AVATAR PRESS INC"
"466/0900","CROSSED BADLANDS #50 PURE ART  CVR   ",,9.99,,,,,"AVATAR PRESS INC"
"466/0901","CROSSED BADLANDS #50 DLX COLL BOX SET   ","our price",50.74,"reduced from","£69.99",,,"AVATAR PRESS INC"
"466/0902","CROSSED TP VOL 08   ","our price",10.87,"reduced from","£14.99",,,"AVATAR PRESS INC"
"466/0903","CROSSED HC VOL 08   ","our price",15.22,"reduced from","£20.99",,,"AVATAR PRESS INC"
"466/0904","CROSSED LOGO T/S MED  ",,7.48,,,1,,"AVATAR PRESS INC"
"466/0905","CROSSED LOGO T/S LG  ",,7.48,,,1,,"AVATAR PRESS INC"
"466/0906","CROSSED LOGO T/S XL  ",,7.48,,,1,,"AVATAR PRESS INC"
"466/0907","CROSSED LOGO T/S XXL  ",,10.24,,,1,,"AVATAR PRESS INC"
"466/0908","CROSSED ANNUAL 2014 ",,3.99,,,,,"AVATAR PRESS INC"
"466/0909","CROSSED ANNUAL 2014 WRAP CVR ",,3.99,,,,,"AVATAR PRESS INC"
"466/0910","CROSSED ANNUAL 2014 TORTURE CVR ",,3.99,,,,,"AVATAR PRESS INC"
"466/0911","CROSSED ANNUAL 2014 RED CROSSED COVER",,4.50,,,,,"AVATAR PRESS INC"
"466/0912","CROSSED TP (NEW PTG) 01   ",,15.25,,,,,"AVATAR PRESS INC"
"466/0913","CROSSED TP VOL 02 FAMILY VALUES   ",,12.50,,,,,"AVATAR PRESS INC"
"466/0914","CROSSED TP VOL 03 PSYCHOPATH   ",,12.50,,,,,"AVATAR PRESS INC"
"466/0915","CROSSED TP VOL 04 BADLANDS   ",,15.25,,,,,"AVATAR PRESS INC"
"466/0916","CROSSED TP VOL 05   ",,15.25,,,,,"AVATAR PRESS INC"
"466/0917","CROSSED TP VOL 06   ",,15.25,,,,,"AVATAR PRESS INC"
"466/0918","CROSSED TP VOL 07 (O/A)  ",,12.50,,,,,"AVATAR PRESS INC"
"466/0919","CROSSED 3D GN VOL 01   ",,5.99,,,,,"AVATAR PRESS INC"
"466/0920","CROSSED WISH YOU WERE HERE TP VOL 01   ",,12.50,,,,,"AVATAR PRESS INC"
"466/0921","CROSSED WISH YOU WERE HERE TP VOL 02   ",,12.50,,,,,"AVATAR PRESS INC"
"466/0922","CROSSED TRADING CARDS SERIES 1 SET (O/A)  ",,17.04,,,1,,"AVATAR PRESS INC"
"466/0923","NIGHT O/T LIVING DEAD AFTERMATH TP VOL 02   ",,12.50,,,,,"AVATAR PRESS INC"
"466/0924","NIGHT O/T LIVING DEAD AFTERMATH TP VOL 01    ",,12.50,,,,,"AVATAR PRESS INC"
"466/0925","NIGHT O/T LIVING DEAD DAY O/T UNDEAD GN   ",,2.15,,,,,"AVATAR PRESS INC"
"466/0926","NIGHT O/T LIVING DEAD TP NEW PTG 01   ",,15.25,,,,,"AVATAR PRESS INC"
"466/0927","NIGHT O/T LIVING DEAD TP VOL 02   ",,12.50,,,,,"AVATAR PRESS INC"
"466/0928","NIGHT O/T LIVING DEAD TP VOL 03   ",,12.50,,,,,"AVATAR PRESS INC"
"466/0929","UBER SPECIAL #1 ",,3.99,,,,,"AVATAR PRESS INC"
"466/0930","UBER SPECIAL #1 WRAP CVR ",,3.99,,,,,"AVATAR PRESS INC"
"466/0931","UBER SPECIAL #1 PROPAGANDA POSTER CVR ",,3.99,,,,,"AVATAR PRESS INC"
"466/0932","UBER SPECIAL #1 BLITZKRIEG CVR   ",,3.99,,,,,"AVATAR PRESS INC"
"466/0933","UBER SPECIAL #1 THREE OBJECTIVES CVR SET   ",,17.99,,,,,"AVATAR PRESS INC"
"466/0934","UBER #11 ",,2.65,,,,,"AVATAR PRESS INC"
"466/0935","UBER #11 WRAP CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0936","UBER #11 PROPAGANDA POSTER CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0937","UBER #11 BLITZKRIEG CVR   ",,3.99,,,,,"AVATAR PRESS INC"
"466/0938","GRAVEL COMBAT MAGICIAN #2 ",,2.65,,,,,"AVATAR PRESS INC"
"466/0939","GRAVEL COMBAT MAGICIAN #2 WRAP CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0940","GRAVEL COMBAT MAGICIAN #2 HORROR CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0941","GRAVEL COMBAT MAGICIAN #2 BLACK MAGIC CVR  ",,3.99,,,,,"AVATAR PRESS INC"
"466/0942","ROVER RED CHARLIE #4 (OF 6) ",,2.65,,,,,"AVATAR PRESS INC"
"466/0943","ROVER RED CHARLIE #4 (OF 6) WRAP CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0944","ROVER RED CHARLIE #4 (OF 6) DOG DAYS CVR   ",,3.99,,,,,"AVATAR PRESS INC"
"466/0945","ROVER RED CHARLIE #1 (OF 6) FETCH CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0946","GOD IS DEAD #8 ",,2.65,,,,,"AVATAR PRESS INC"
"466/0947","GOD IS DEAD #8 CARNAGE WRAP CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0948","GOD IS DEAD #8 END OF DAYS CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0949","GOD IS DEAD #8 ICONIC CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0950","GOD IS DEAD #8 GILDED CVR   ",,3.99,,,,,"AVATAR PRESS INC"
"466/0951","GOD IS DEAD #9 ",,2.65,,,,,"AVATAR PRESS INC"
"466/0952","GOD IS DEAD #9 CARNAGE WRAP CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0953","GOD IS DEAD #9 END OF DAYS CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0954","GOD IS DEAD #9 ICONIC CVR ",,2.65,,,,,"AVATAR PRESS INC"
"466/0955","GOD IS DEAD #9 GILDED CVR   ",,3.99,,,,,"AVATAR PRESS INC"
"466/0956","NECROMANTICAL #1",,2.65,,,,,"ARDDEN ENTERTAINMENT"
"466/0957","GAME OF THRONES HC GN VOL 03  ","our price",10.87,"reduced from","£14.99",,,"BANTAM / SPECTRA"
"466/0958","CRITTER (ONGOING) #22",,2.35,,,,,"BIG DOG INK"
"466/0959","CRITTER TP VOL 04 ","our price",7.97,"reduced from","£10.99",,,"BIG DOG INK"
"466/0960","CRITTER TP VOL 01  ",,8.99,,,,,"BIG DOG INK"
"466/0961","CRITTER TP VOL 02  ",,8.99,,,,,"BIG DOG INK"
"466/0962","CRITTER TP VOL 03  ",,8.99,,,,,"BIG DOG INK"
"466/0963","KNIGHTINGAIL TP VOL 02 SHADOW DIVISIONS ","our price",9.79,"reduced from","£13.50",,,"BIG DOG INK"
"466/0964","KNIGHTINGAIL TP VOL 01 LEGEND BEGINS (O/A) ",,10.75,,,,,"BIG DOG INK"
"466/0965","LEGEND OF OZ THE WICKED WEST ONGOING #18",,2.35,,,,,"BIG DOG INK"
"466/0966","SHAHRAZAD #5",,2.35,,,,,"BIG DOG INK"
"466/0968","URSA MINOR ONGOING #4 ",,2.35,,,,,"BIG DOG INK"
"466/0969","BALLISTIC #4 (OF 5) (RES) ",,2.35,,,,,"BIG DOG INK"
"466/0970","GODKILLER WALK AMONG US #1 ",,2.65,,,,,"BIG DOG INK"
"466/0971","GODKILLER WALK AMONG US #2 ",,2.65,,,,,"BIG DOG INK"
"466/0972","GODKILLER WALK AMONG US #3 ",,2.65,,,,,"BIG DOG INK"
"466/0973","GODKILLER WALK AMONG US #4 ",,2.65,,,,,"BIG DOG INK"
"466/0974","LIBERATOR EARTH CRISIS #1 (OF 2) ",,2.65,,,,,"BIG DOG INK"
"466/0975","LIBERATOR TP (RES)  ","our price",7.97,"reduced from","£10.99",,,"BIG DOG INK"
"466/0976","ANNE BONNIE #1",,2.65,,,,,"BLUE JUICE COMICS"
"466/0977","BART SIMPSON COMICS #89",,1.99,,,,,"BONGO COMICS"
"466/0978","SIMPSONS COMICS #210",,1.99,,,,,"BONGO COMICS"
"466/0979","SIMPSONS ILLUSTRATED #10",,2.65,,,,,"BONGO COMICS"
"466/0980","SPONGEBOB COMICS #30",,1.99,,,,,"UNITED PLANKTON PICTURES"
"466/0981","RUSH CLOCKWORK ANGELS #1",,2.65,,,,,"BOOM! STUDIOS"
"466/0982","RUSH CLOCKWORK ANGELS #1 FAN SUB VAR",,2.65,,,,,"BOOM! STUDIOS"
"466/0983","RUSH CLOCKWORK ANGELS #1 SYME 1-15 VAR ",,7.50,,,,,"BOOM! STUDIOS"
"466/0984","EVIL EMPIRE #1 ",,2.65,,,,,"BOOM! STUDIOS"
"466/0985","EVIL EMPIRE #1 RODRIGUEZ 1-15 VAR  ",,7.50,,,,,"BOOM! STUDIOS"
"466/0986","EVIL EMPIRE #1 SHAW 1-25 VAR  ",,14.99,,,,,"BOOM! STUDIOS"
"466/0987","POLARITY TP VOL 01 (O/A) ",,8.99,,,,,"BOOM! STUDIOS"
"466/0988","LOKI RAGNAROK & ROLL #2 (OF 4)",,2.65,,,,,"BOOM! STUDIOS"
"466/0989","REVELATIONS #3 (OF 6) ",,2.65,,,,,"BOOM! STUDIOS"
"466/0990","CURSE #3 (OF 4)",,2.65,,,,,"BOOM! STUDIOS"
"466/0991","CURSE #3 (OF 4) LORIMER 1-15 VAR ",,7.50,,,,,"BOOM! STUDIOS"
"466/0992","RETURNING #1 (OF 4)",,2.65,,,,,"BOOM! STUDIOS"
"466/0993","RETURNING #1 (OF 4) MUTTI 1-15 VAR ",,7.50,,,,,"BOOM! STUDIOS"
"466/0994","HELLRAISER DARK WATCH TP VOL 02   ","our price",7.97,"reduced from","£10.99",,,"BOOM! STUDIOS"
"466/0995","FANBOYS VS ZOMBIES TP VOL 04  ","our price",7.97,"reduced from","£10.99",,,"BOOM! STUDIOS"
"466/0996","CLIVE BARKER NEXT TESTAMENT #11 (OF 12) ",,2.65,,,,,"BOOM! STUDIOS"
"466/0997","ROBOCOP LAST STAND #8 (OF 8) ",,2.65,,,,,"BOOM! STUDIOS"
"466/0998","DECEIVERS #4 (OF 6)",,2.65,,,,,"BOOM! STUDIOS"
"466/0999","SUICIDE RISK #11",,2.65,,,,,"BOOM! STUDIOS"
"466/1000","SONS OF ANARCHY #7 (OF 6) ",,2.65,,,,,"BOOM! STUDIOS"
"466/1001","7 WARRIORS TP   ",,6.25,,,,,"BOOM! STUDIOS"
"466/1002","7 PSYCHOPATHS TP  ",,6.25,,,,,"BOOM! STUDIOS"
"466/1003","CBGB TP   ",,8.99,,,,,"BOOM! STUDIOS"
"466/1004","SUICIDE RISK TP VOL 02  ","our price",9.42,"reduced from","£12.99",,,"BOOM! STUDIOS"
"466/1005","SUICIDE RISK TP VOL 01  ",,6.25,,,,,"BOOM! STUDIOS"
"466/1006","CITY IN THE DESERT HC VOL 02 SERPENT CROWN   ","our price",13.77,"reduced from","£18.99",,,"BOOM! STUDIOS"
"466/1007","CITY IN THE DESERT HC VOL 01   ",,15.25,,,,,"BOOM! STUDIOS"
"466/1008","HACKTIVIST #3",,2.65,,,,,"BOOM! STUDIOS"
"466/1009","ARTESIA HC VOL 01 (NEW PTG)   ",,15.25,,,,,"BOOM! STUDIOS"
"466/1010","ARTESIA HC VOL 02 AFIELD   ",,15.25,,,,,"BOOM! STUDIOS"
"466/1011","ARTESIA HC VOL 03 AFIRE   ",,15.25,,,,,"BOOM! STUDIOS"
"466/1012","BEAUTIFUL SCARS HC  ","our price",10.87,"reduced from","£14.99",,,"BOOM! STUDIOS"
"466/1013","MIDAS FLESH #4 (OF 8)",,2.65,,,,,"BOOM! STUDIOS"
"466/1015","ADVENTURE TIME #26 MAIN CVRS ",,2.65,,,,,"BOOM! STUDIOS"
"466/1016","ADVENTURE TIME #26 HU 1-15 VAR  ",,7.50,,,,,"BOOM! STUDIOS"
"466/1020","ADVENTURE TIME #21 ALAMO CITY EXC  ",,6.25,,,,,"BOOM! STUDIOS"
"466/1021","ADVENTURE TIME FLIP SIDE #3 (OF 6) MAIN CVRS ",,2.65,,,,,"BOOM! STUDIOS"
"466/1022","ADVENTURE TIME FLIP SIDE #3 MILES 1-15 VAR  ",,7.50,,,,,"BOOM! STUDIOS"
"466/1024","ADVENTURE TIME #7 NEW PTG CONNECTING CVRS ",,2.65,,,,,"BOOM! STUDIOS"
"466/1025","ADVENTURE TIME #8 NEW PTG CONNECTING CVRS ",,2.65,,,,,"BOOM! STUDIOS"
"466/1026","ADVENTURE TIME #9 NEW PTG CONNECTING CVRS ",,2.65,,,,,"BOOM! STUDIOS"
"466/1027","ADVENTURE TIME OGN VOL.03 SEEING RED",,7.75,,,,,"BOOM! STUDIOS"
"466/1028","ADVENTURE TIME #10 NEW PTG CONNECTING CVRS ",,2.65,,,,,"BOOM! STUDIOS"
"466/1029","ADVENTURE TIME #11 NEW PTG CONNECTING CVRS ",,2.65,,,,,"BOOM! STUDIOS"
"466/1030","ADVENTURE TIME #12 NEW PTG CONNECTING CVRS ",,2.65,,,,,"BOOM! STUDIOS"
"466/1031","REGULAR SHOW #12 MAIN CVRS ",,2.65,,,,,"BOOM! STUDIOS"
"466/1032","REGULAR SHOW #12  MORRIS 1-15 VAR  ",,7.50,,,,,"BOOM! STUDIOS"
"466/1034","REGULAR SHOW SKIPS #5 (OF 6) MAIN CVRS ",,2.65,,,,,"BOOM! STUDIOS"
"466/1035","REGULAR SHOW SKIPS #5 (OF 6) RAY 1-15 VAR  ",,7.50,,,,,"BOOM! STUDIOS"
"466/1037","PEANUTS TP VOL 03  ","our price",7.61,"reduced from","£10.50",,,"BOOM! STUDIOS"
"466/1038","GARFIELD #23",,2.65,,,,,"BOOM! STUDIOS"
"466/1039","BRAVEST WARRIORS #18 MAIN CVRS",,2.65,,,,,"BOOM! STUDIOS"
"466/1042","TAROT WITCH OF THE BLACK ROSE #85 ",,1.99,,,,,"BROADSWORD COMICS"
"466/1043","TAROT WITCH OF THE BLACK ROSE #85 VARIANT 1-10  ",,5.99,,,,,"BROADSWORD COMICS"
"466/1044","TAROT WITCH OF THE BLACK ROSE #85 DLX ED   ",,12.50,,,,,"BROADSWORD COMICS"
"466/1045","TAROT WITCH OF THE BLACK ROSE #85 14TH ANN",,8.99,,,,,"BROADSWORD COMICS"
"466/1046","HARLEM HELLFIGHTERS GN ",,10.75,,,,,"BROADWAY"
"466/1047","GANDHI MY LIFE IS MY MESSAGE CAMPFIRE GN  ",,10.75,,,,,"CAMPFIRE"
"466/1048","JELLABY CAPSTONE ED GN VOL 01 LOST MONSTER ",,8.25,,,,,"CAPSTONE PRESS"
"466/1049","BONE COLOR EDITION SC VOL.04 DRAGONSLAYER",,8.50,,,,,"CARTOON BOOKS"
"466/1050","BONE COLOR EDITION HC VOL.04 DRAGONSLAYER",,14.99,,,,,"CARTOON BOOKS"
"466/1051","BONE TALL TALES TPB",,8.50,,,,,"CARTOON BOOKS"
"466/1052","BONE TALL TALES HC",,14.99,,,,,"CARTOON BOOKS"
"466/1053","ALPHA GN VOL 03 LIST  ",,4.99,,,,,"CINEBOOK"
"466/1054","ALPHA GN VOL 04 SANCTIONS  ",,5.99,,,,,"CINEBOOK"
"466/1055","IZNOGOUD GN VOL 04 MAGIC COMPUTER  ",,4.99,,,,,"CINEBOOK"
"466/1056","IZNOGOUD GN VOL 05 CARROT FOR IZNOGOUD  ",,4.99,,,,,"CINEBOOK"
"466/1057","PANDORA BOX GN VOL 01 PRIDE (RES)   ",,4.99,,,,,"CINEBOOK"
"466/1058","PANDORA BOX GN VOL 02 SLOTH   ",,4.99,,,,,"CINEBOOK"
"466/1059","SCORPION GN VOL 06 ANGELS SHADOW   ",,5.99,,,,,"CINEBOOK"
"466/1060","SCORPION GN VOL 07 MASK OF TRUTH   ",,5.99,,,,,"CINEBOOK"
"466/1061","SPOOKS GN VOL 04 46TH STATE  ",,7.40,,,,,"CINEBOOK"
